,loss,mae,mse,r2,val_loss,val_mae,val_mse,val_r2
40,43.38047409057617,4.554897308349609,37.54729461669922,0.9126036763191223,180.8480224609375,7.472387313842773,174.97042846679688,-185131024.0
41,44.63719177246094,4.677212238311768,38.79918670654297,0.912784993648529,175.06973266601562,7.390505313873291,169.19097900390625,-183802752.0
42,41.83639144897461,4.4231672286987305,35.99281311035156,0.9149066209793091,170.8222198486328,7.321719646453857,164.94512939453125,-193531440.0
43,40.430084228515625,4.406252384185791,34.59274673461914,0.9326525926589966,167.84161376953125,7.245800971984863,161.97373962402344,-200878960.0
44,43.047306060791016,4.577442169189453,37.21963882446289,0.9253319501876831,163.12472534179688,7.127578258514404,157.27284240722656,-180866880.0
45,40.02680206298828,4.356388568878174,34.2112922668457,0.9371869564056396,159.3777313232422,7.035801887512207,153.537109375,-191887808.0
46,39.16981506347656,4.316301345825195,33.362335205078125,0.9330847263336182,153.6769561767578,6.895458698272705,147.8512725830078,-158397296.0
47,36.50229263305664,4.141830921173096,30.70439338684082,0.9332423806190491,150.58372497558594,6.8197808265686035,144.75877380371094,-170289360.0
48,35.74673843383789,4.076972961425781,29.952587127685547,0.9350882768630981,146.3687286376953,6.725876331329346,140.55105590820312,-164773152.0
49,32.509918212890625,3.7982699871063232,26.718217849731445,0.9461156129837036,144.00595092773438,6.680553913116455,138.18385314941406,-185053616.0
50,34.31159973144531,3.957799196243286,28.519668579101562,0.9306213855743408,141.2593231201172,6.617827415466309,135.4373016357422,-181694608.0
51,33.75346374511719,3.9516708850860596,27.968114852905273,0.9266574382781982,137.4810333251953,6.497310638427734,131.6781768798828,-160151712.0
52,33.46495056152344,3.957679271697998,27.69784164428711,0.9267748594284058,136.13226318359375,6.492735385894775,130.33584594726562,-174163696.0
53,32.73310470581055,3.873684883117676,26.974220275878906,0.9356602430343628,134.0498504638672,6.461800575256348,128.2618865966797,-187391344.0
54,32.487640380859375,3.8366360664367676,26.737443923950195,0.9381096363067627,130.92205810546875,6.367547512054443,125.1463623046875,-184918912.0
55,33.06625747680664,3.9054207801818848,27.324787139892578,0.9292033314704895,128.4622344970703,6.3034186363220215,122.69329071044922,-179510800.0
56,31.617481231689453,3.810917377471924,25.88200569152832,0.9271414875984192,127.15093994140625,6.299919605255127,121.38408660888672,-183158784.0
57,32.60651779174805,3.872091770172119,26.878173828125,0.9253765940666199,124.26614379882812,6.2102837562561035,118.5052490234375,-167782784.0
58,30.201547622680664,3.736006021499634,24.475683212280273,0.9422228336334229,123.82865905761719,6.228116035461426,118.06591033935547,-180414016.0
59,32.352760314941406,3.8988640308380127,26.629138946533203,0.939917802810669,119.3709945678711,6.061587810516357,113.6142578125,-154428160.0
60,28.175146102905273,3.5110814571380615,22.445505142211914,0.9489879608154297,116.42965698242188,5.9844183921813965,110.67245483398438,-146100016.0
61,28.14798927307129,3.491870403289795,22.418046951293945,0.9458830952644348,113.3216781616211,5.896391868591309,107.57281494140625,-131980808.0
62,27.056589126586914,3.4642255306243896,21.332380294799805,0.9455257058143616,112.58843231201172,5.8844122886657715,106.84353637695312,-143428592.0
63,26.797412872314453,3.501650810241699,21.085914611816406,0.93860924243927,111.91780853271484,5.886806964874268,106.1763687133789,-159198064.0
64,26.534900665283203,3.4432482719421387,20.830284118652344,0.9463016986846924,111.34884643554688,5.892198085784912,105.61286163330078,-172395824.0
65,27.735960006713867,3.4468328952789307,22.037857055664062,0.9516680836677551,107.37068176269531,5.7381415367126465,101.64588928222656,-144216464.0
66,27.028038024902344,3.41595458984375,21.33283805847168,0.9496709108352661,105.88101959228516,5.70329475402832,100.15978240966797,-149712144.0
67,27.03740882873535,3.422302722930908,21.348608016967773,0.9476766586303711,105.14466094970703,5.684873104095459,99.42578125,-159478944.0
68,26.88530731201172,3.4583804607391357,21.198198318481445,0.9444103240966797,104.52647399902344,5.682577133178711,98.80732727050781,-164321712.0
69,25.704160690307617,3.4145443439483643,20.020570755004883,0.9486491084098816,102.31777954101562,5.607736587524414,96.6046371459961,-151340880.0
70,24.3900089263916,3.2584943771362305,18.709802627563477,0.9529914855957031,99.75579071044922,5.524783134460449,94.05054473876953,-135062480.0
71,25.325963973999023,3.298579216003418,19.650869369506836,0.9479467868804932,98.90162658691406,5.5087175369262695,93.19194793701172,-136657008.0
72,25.145559310913086,3.2791543006896973,19.46487808227539,0.9461984634399414,99.04000854492188,5.5638203620910645,93.3250732421875,-145541408.0
73,25.581205368041992,3.367600917816162,19.900598526000977,0.9452018737792969,99.70133972167969,5.636229991912842,93.98387145996094,-153902032.0
74,25.817134857177734,3.328275442123413,20.138124465942383,0.9370875954627991,97.29413604736328,5.521734237670898,91.58451080322266,-131136760.0
75,25.45206642150879,3.4121346473693848,19.780139923095703,0.9482178092002869,98.30438995361328,5.610413074493408,92.59305572509766,-136302816.0
76,26.5933837890625,3.456009864807129,20.920080184936523,0.9497014284133911,96.98755645751953,5.566900253295898,91.27410125732422,-132327560.0
77,26.432771682739258,3.4826395511627197,20.753856658935547,0.9439513683319092,93.25826263427734,5.367523670196533,87.54546356201172,-108646432.0
78,24.749197006225586,3.252387762069702,19.066692352294922,0.9505332112312317,91.93526458740234,5.3227009773254395,86.21954345703125,-108320504.0
79,23.57569122314453,3.1794235706329346,17.890119552612305,0.9551131129264832,90.33914184570312,5.268988609313965,84.62220001220703,-103418688.0
80,23.89845085144043,3.1950535774230957,18.2101993560791,0.9535592198371887,90.26681518554688,5.282430171966553,84.54414367675781,-108549112.0
81,22.75997543334961,3.1041884422302246,17.068443298339844,0.9495241641998291,88.71361541748047,5.215752601623535,82.99185180664062,-101006600.0
82,21.95403289794922,3.076211452484131,16.263587951660156,0.9565604329109192,88.1667251586914,5.199647903442383,82.44586944580078,-97666808.0
83,23.603307723999023,3.1907219886779785,17.912174224853516,0.9501416683197021,89.74188995361328,5.322410583496094,84.01204681396484,-112669856.0
84,23.697444915771484,3.236037254333496,18.00156021118164,0.9561138153076172,86.64947509765625,5.150957107543945,80.92035675048828,-91973464.0
85,21.859888076782227,3.046766757965088,16.16050910949707,0.9581425189971924,86.04503631591797,5.128574848175049,80.31668090820312,-88157984.0
86,21.50119400024414,2.967148542404175,15.805047988891602,0.9583044052124023,85.75164031982422,5.122459888458252,80.02434539794922,-89481160.0
87,22.3129825592041,3.1405553817749023,16.61600112915039,0.9572597146034241,85.25762939453125,5.127223968505859,79.5261459350586,-90456552.0
88,21.802621841430664,3.069701910018921,16.10197639465332,0.9579077959060669,85.52860260009766,5.1818928718566895,79.78888702392578,-96963480.0
89,22.424163818359375,3.1218316555023193,16.717374801635742,0.958344042301178,84.51937103271484,5.137823104858398,78.7779769897461,-92883208.0
90,22.034526824951172,3.108480453491211,16.325069427490234,0.9622811079025269,84.88114166259766,5.178325653076172,79.13578796386719,-99428664.0
